source,target
5373180,5397420
5373240,5426265
5373240,5406837
5373240,5376034
5373240,5375143
5373240,5376342
5373240,5379423
5373240,5392710
5373240,5376355
5373240,5390610
5373240,5377293
5373240,5413352
5373240,5402019
5373240,5381688
5373240,5433040
5373240,5387988
5373240,5569205
5373240,5373795
5373240,5376829
5373240,5384116
5373278,5375089
5373278,5426705
5373278,5502487
5373278,5536478
5373278,5442765
5373278,5472386
5373278,5532288
5373278,5423294
5373278,5919415
5373278,5379238
5373278,5399856
5373278,5736228
5373339,5399046
5373339,5532384
5373339,5396828
5373339,5609413
5373339,5399024
5373339,5413352
5373645,5426265
5373645,5374025
5373645,5455462
5373645,5402136
5373645,5605603
5373645,5414629
5373645,5452524
5373645,5385363
5373645,5413017
5373645,5474957
5373645,5375143
5373645,5387604
5373645,5375356
5373645,5373795
5373645,5399312
5373645,5388080
5373645,5443547
5373645,5546494
5373645,5391295
5373677,5403746
5373677,5465319
5373677,5375356
5373677,5375336
5373677,5571008
5373677,5381747
5373677,5563966
5373677,5390206
5373677,5395352
5373684,5399106
5373684,5442415
5373684,5733376
5373684,5376268
5373684,5437164
5373684,5860763
5373684,5458595
5373684,5401767
5373795,5426265
5373795,5375043
5373795,5406837
5373795,5409389
5373795,5381688
5373795,5387988
5373795,5375143
5373795,5376342
5373795,5379423
5373795,5392710
5373795,5377293
5373795,5376829
5373795,5384116
5373795,5402019
5373828,5490760
5373828,5379238
5373828,5375474
5373828,5614994
5373828,5400130
5373828,5500582
5373828,5443547
5373936,5411960
5373936,5418032
5373936,5380302
5373936,5379254
5373936,5550447
5373936,5387995
5373936,5387029
5373936,5407498
5373936,5642036
5373936,5398311
5374025,5494620
5374025,5403697
5374025,5374149
5374025,5546494
5374025,5393378
5374025,5386991
5374025,5391000
5374025,5392055
5374025,5456820
5374025,5375418
5374025,5391295
5374025,5388459
5374025,5381807
5374058,5458263
5374058,5462107
5374058,5400130
5374058,5417544
5374058,5518967
5374058,5578864
5374058,5426705
5374058,5377053
5374058,5428737
5374058,5377807
5374058,5399856
5374058,5460535
5374058,5736228
5374058,5414183
5374058,5524268
5374058,5376040
5374058,5377694
5374058,5551257
5374058,5472386
5374087,5413073
5374087,5376193
5374087,5374149
5374087,5386991
5374087,5380764
5374087,5376131
5374087,5824351
5374087,5389158
5374087,5456666
5374087,5413768
5374087,5734819
5374149,5411960
5374149,5403697
5374149,5413073
5374149,5376193
5374149,5386991
5374149,5388955
5374149,5391000
5374149,5380764
5374149,5376131
5374149,5392055
5374149,5388459
5374149,5381807
5374149,5494620
5374149,5424963
5374149,5409614
5374149,5456666
5374149,5393378
5374149,5456820
5374149,5375418
5374422,6087768
5374422,5430300
5374422,5418032
5374422,5423328
5374422,5591180
5374422,5591179
5374422,5605552
5374422,5537976
5374422,5379238
5374422,5379237
5374422,5406073
5374422,5390610
5374422,5572896
5374422,5466580
5374422,5374424
5374422,5390774
5374422,5615009
5374422,5454456
5374422,5377552
5374422,5565997
5374422,5400260
5374422,6132416
5374422,5486213
5374422,5377673
5374422,5569205
5374422,5500582
5374422,5578581
5374422,5387029
5374422,5442333
5374422,5493504
5374422,5407498
5374422,5642036
5374422,6244134
5374422,5416917
5374422,5443547
5374422,5556163
5374422,5900264
5374422,5637001
5374424,6087768
5374424,5460037
5374424,5418032
5374424,5410871
5374424,6132416
5374424,5381884
5374424,5423328
5374424,5486213
5374424,5377673
5374424,5591179
5374424,5569205
5374424,5379238
5374424,5406073
5374424,5390610
5374424,5387029
5374424,5517083
5374424,5459205
5374424,5407498
5374424,5642036
5374424,5416917
5374424,5443547
5374424,5556163
5374424,5900264
5374424,5390774
5374424,5383094
5374428,5375043
5374428,5398644
5374428,5396584
5374428,5433884
5374428,5426699
5374428,5393647
5374428,5413018
5374428,5380764
5374428,5567627
5374428,5387424
5374428,5421909
5374428,5413747
5374428,5375356
5374428,5482768
5374428,5388080
5374428,5375440
5374428,5397502
5374428,5525479
5374786,5391425
5374786,5433884
5374786,5410871
5374786,5678278
5374786,5385363
5374786,5380282
5374786,5396823
5374786,5413747
5374786,5389158
5374786,5376789
5374786,5415320
5374786,5734819
5374786,5391268
5374787,5464656
5374787,5599557
5374787,5413747
5374787,5376789
5374787,5426699
5374787,5388080
5374787,5379639
5374787,5392173
5374787,5394642
5374787,5394643
5374787,5403847
5374787,5420749
5374787,5384439
5374787,5402002
5374787,5385373
5374787,5388678
5374787,5560498
5374787,5380282
5374787,5375143
5374787,5391268
5374787,5599660
5374878,5377619
5374878,5396823
5374878,5412693
5374878,6355822
5374878,5400908
5374878,5393250
5374878,5436013
5374878,5433884
5374878,5428737
5374878,5652741
5374878,5507074
5374878,5426699
5374878,5383472
5374878,5388080
5374878,5403697
5374878,5430068
5374878,5375440
5374878,5413018
5374878,5426867
5374878,5550003
5374878,5399970
5374878,5734819
5375043,5398644
5375043,5418032
5375043,5440717
5375043,5393647
5375043,5413018
5375043,5423241
5375043,5567627
5375043,5387424
5375043,5376342
5375043,5396823
5375043,5387604
5375043,5418315
5375043,5400908
5375043,5375356
5375043,5482768
5375043,5375440
5375043,5378504
5375043,5389805
5375043,5734819
5375043,5426699
5375043,5430799
5375043,5380764
5375043,5426867
5375043,5421909
5375043,5645149
5375043,5413747
5375043,5393250
5375043,5380971
5375043,5388080
5375043,5397502
5375043,5520357
5375043,5525479
5375043,5413768
5375084,6374469
5375084,5468768
5375084,5510908
5375084,5441363
5375084,5400457
5375089,5462107
5375089,5400130
5375089,5426705
5375089,5502488
5375089,5405240
5375089,5442765
5375089,5551257
5375089,5532288
5375089,5436597
5375089,5919415
5375089,5379238
5375089,5512452
5375089,5399856
5375089,5425969
5375089,5411626
5375089,5409667
5375094,5405240
5375094,5413747
5375094,5406069
5375094,5399856
5375094,5609413
5375094,5415320
5375143,5464656
5375143,5426265
5375143,5406837
5375143,5426699
5375143,5410828
5375143,5381688
5375143,5376034
5375143,5394642
5375143,5394643
5375143,5433040
5375143,5387988
5375143,5403847
5375143,5420749
5375143,5384439
5375143,5560498
5375143,5376342
5375143,5379423
5375143,5599557
5375143,5392710
5375143,5376355
5375143,5390610
5375143,5376789
5375143,5377293
5375143,5376829
5375143,5392173
5375143,5375440
5375143,5413352
5375143,5402002
5375143,5396361
5375143,5384116
5375143,5402019
5375143,5599660
5375216,5509122
5375336,5380282
5375336,5387604
5375336,5375356
5375336,5563966
5375336,5390206
5375336,5609413
5375356,5398644
5375356,5426699
5375356,5379639
5375356,5384439
5375356,5393647
5375356,5413018
5375356,5380764
5375356,5387424
5375356,5421909
5375356,5413747
5375356,5380971
5375356,5482768
5375356,5388080
5375356,5375440
5375356,5397502
5375356,5525479
5375418,5422605
5375418,5403697
5375418,5376193
5375418,5384952
5375418,5386991
5375418,5391000
5375418,5380764
5375418,5376131
5375418,5392055
5375418,5388459
5375418,5399214
5375418,5381807
5375418,5494620
5375418,5565295
5375418,5392173
5375418,5375440
5375418,5375441
5375418,5443547
5375418,5440452
5375418,5397502
5375418,5445628
5375418,5393378
5375418,5525479
5375418,5456820
5375418,5437862
5375418,5421479
5375440,5426265
5375440,5398644
5375440,5507074
5375440,5650493
5375440,5413073
5375440,5376200
5375440,5379314
5375440,5393647
5375440,5385363
5375440,5413018
5375440,5423241
5375440,5387424
5375440,5482768
5375440,5384472
5375440,5652741
5375440,5411080
5375440,5383472
5375440,5375441
5375440,5402002
5375440,5400986
5375440,5399970
5375440,5437862
5375440,5421479
5375440,5464656
5375440,5601875
5375440,5477985
5375440,5436013
5375440,5402136
5375440,5433884
5375440,5428737
5375440,5426699
5375440,5379639
5375440,5381884
5375440,5386991
5375440,5380764
5375440,5392055
5375440,5399214
5375440,5381807
5375440,5421909
5375440,5412693
5375440,5413747
5375440,5565295
5375440,5388080
5375440,5392173
5375440,5557035
5375440,5440452
5375440,5397502
5375440,5520357
5375440,5525479
5375440,5489643
5375440,5413768
5375441,5426265
5375441,5477985
5375441,5482768
5375441,5428737
5375441,5402425
5375441,5379375
5375441,5392173
5375441,5557035
5375441,5413073
5375441,5678278
5375441,5376200
5375441,5379314
5375441,5397502
5375441,5525479
5375441,5402002
5375441,5400986
5375441,5477767
5375441,5423241
5375441,5392055
5375441,5399214
5375474,5400130
5375474,5591044
5375474,5591048
5375474,5524268
5375474,5524266
5375474,5551257
5375474,5484723
5375513,5672260
5375513,5418339
5375513,5713434
5375513,5428737
5375513,5492276
5375513,5381688
5375513,5403356
5375513,5387758
5375513,5396099
5375513,5412272
5375513,5395129
5375513,5575609
5375513,5395901
5375633,5430367
5375633,5399106
5375633,5399107
5375633,5502018
5375633,5391439
5375633,5418103
5375633,5449754
5375633,5407259
5375633,5570074
5375633,5733376
5375633,5382905
5375633,5526777
5375633,5396733
5375633,5800169
5375633,5404826
5375633,5842087
5375633,5489480
5375633,5408624
5375633,5457271
5375633,5384968
5375633,5490486
5375633,5780274
5375633,5449681
5375633,5501909
5375633,6125526
5375633,5404591
5375819,5398644
5375819,5459607
5375819,5402019
5376034,5417544
5376034,5406837
5376034,5410828
5376034,5376035
5376034,5433040
5376034,5387988
5376034,5379423
5376034,5392710
5376034,5376355
5376034,5390610
5376034,5413352
5376035,5417544
5376035,5711482
5376035,5410828
5376035,5416503
5376035,5406754
5376035,5433040
5376035,5532384
5376035,5414629
5376035,5419680
5376035,5396828
5376035,5388563
5376035,5388080
5376035,5609413
5376035,5413352
5376035,5388678
5376040,5377053
5376040,5581527
5376040,5377694
5376040,5885078
5376040,5458263
5376040,5377807
5376040,5414183
5376040,5471701
5376095,5958228
5376095,5590482
5376095,5387689
5376095,5427630
5376131,5411960
5376131,5413073
5376131,5376193
5376131,5386991
5376131,5388955
5376131,5380764
5376131,5424963
5376131,5409614
5376131,5456666
5376193,5393418
5376193,5376200
5376193,5384952
5376193,5385874
5376193,5388955
5376193,5380764
5376193,5379254
5376193,5560498
5376193,5407498
5376193,5397502
5376193,5391291
5376193,5391295
5376200,5403163
5376200,5402136
5376200,5433884
5376200,5393418
5376200,5403697
5376200,5410344
5376200,5420749
5376200,5452524
5376200,5423763
5376200,5413018
5376200,5380764
5376200,5385373
5376200,5560498
5376200,5393250
5376200,5379375
5376200,5397502
5376200,5413858
5376200,5389805
5376200,5400986
5376200,5421479
5376200,5397420
5376268,5733376
5376268,5401767
5376268,5860763
5376268,5399106
5376268,5437164
5376268,5458595
5376268,5408423
5376268,5442415
5376342,5406837
5376342,5381688
5376342,5387988
5376342,5376740
5376342,5465762
5376342,5379423
5376342,5392710
5376342,5377293
5376342,5376829
5376342,5413352
5376342,5384116
5376342,5402019
5376355,5406837
5376355,5711482
5376355,5410828
5376355,5406754
5376355,5433040
5376355,5387988
5376355,5414629
5376355,5379423
5376355,5390610
5376355,5377293
5376355,5609413
5376355,5413352
5376740,5428242
5376740,5428243
5376740,5428246
5376740,5428251
5376740,5428226
5376740,5428224
5376740,5428231
5376740,5428228
5376740,5428236
5376740,5428237
5376740,5428264
5376740,5379254
5376740,5398937
5376740,5391774
5376740,5427630
5376740,5409389
5376740,5416489
5376740,5395187
5376740,5428214
5376740,5428217
5376789,5464656
5376789,5391425
5376789,5402136
5376789,5433884
5376789,5394642
5376789,5394643
5376789,5413073
5376789,5403847
5376789,5420749
5376789,5384439
5376789,5452524
5376789,5385363
5376789,5560498
5376789,5399214
5376789,5396823
5376789,5599557
5376789,5416811
5376789,5417264
5376789,5392173
5376789,5443547
5376789,5393378
5376789,5402002
5376789,5744050
5376789,5734819
5376789,5599660
5376829,5379423
5376829,5392710
5376829,5418315
5376829,5406837
5376829,5377293
5376829,5381688
5376829,5387988
5376829,5413352
5376829,5384116
5376829,5402019
5376829,5502383
5376882,5462107
5376882,5377809
5376882,5377807
5376882,5524268
5376882,5524266
5377053,5462107
5377053,5578864
5377053,5551257
5377053,5436597
5377053,5400130
5377053,5518967
5377053,5426705
5377053,5502488
5377053,5511686
5377053,5460535
5377053,5419853
5377053,5425969
5377053,5524268
5377053,5409667
5377125,5473021
5377125,5643555
5377125,5575340
5377293,5406837
5377293,5381688
5377293,5387988
5377293,5414629
5377293,5379423
5377293,5392710
5377293,5413352
5377293,5384116
5377293,5402019
5377527,5377531
5377527,5377532
5377527,5377554
5377527,5377552
5377527,5377553
5377527,5377538
5377527,5377537
5377527,5377542
5377527,5377541
5377527,5377547
5377527,5377548
5377531,5377554
5377531,5377552
5377531,5377553
5377531,5377538
5377531,6006538
5377531,5377537
5377531,6006536
5377531,5377542
5377531,5377541
5377531,5377547
5377531,5377548
5377531,6129716
5377531,5903669
5377531,5670653
5377531,5377532
5377531,5385651
5377531,5383098
5377531,5573292
5377532,5377554
5377532,5377552
5377532,5377553
5377532,5377538
5377532,5377537
5377532,5377542
5377532,5377541
5377532,5377547
5377532,5377548
5377537,5377554
5377537,5377552
5377537,5377553
5377537,5377538
5377537,5377542
5377537,5377541
5377537,5377547
5377537,5377548
5377538,5377554
5377538,5377552
5377538,5377553
5377538,5377542
5377538,5377541
5377538,5377547
5377538,5377548
5377541,5377554
5377541,5377552
5377541,5377553
5377541,5557022
5377541,6006538
5377541,6006536
5377541,5377542
5377541,5377547
5377541,5377548
5377541,6129716
5377541,5903669
5377541,5670653
5377541,5567725
5377541,5385651
5377541,5502384
5377541,5383098
5377541,5573292
5377541,5502383
5377542,5377554
5377542,5377552
5377542,5377553
5377542,5377547
5377542,5377548
5377547,5377554
5377547,5377552
5377547,5377553
5377547,5517083
5377547,5377548
5377547,5412137
5377547,5377674
5377547,5377673
5377548,5377554
5377548,5377552
5377548,5377553
5377548,5565981
5377548,6129716
5377548,5565985
5377548,5565997
5377548,5536960
5377548,6244548
5377548,6132416
5377548,5803774
5377548,5670653
5377548,5591179
5377548,5537976
5377548,5533859
5377548,5573292
5377548,6006538
5377548,6006536
5377548,5459205
5377548,5480748
5377548,5388785
5377548,5385651
5377548,5383098
5377548,5615009
5377552,5377554
5377552,5377553
5377552,5406073
5377552,5466580
5377553,5377554
5377554,5557022
5377554,5903669
5377554,5670653
5377554,5567725
5377554,5502384
5377554,5383098
5377554,5502383
5377619,5393250
5377619,5388080
5377619,5403697
5377619,5413018
5377619,5550003
5377673,5385426
5377673,5708443
5377673,5377674
5377673,5411977
5377673,5605552
5377673,5573292
5377673,5497676
5377673,5406073
5377673,5465442
5377673,5517083
5377673,5493504
5377673,6050098
5377673,5612836
5377673,6244134
5377673,5412137
5377673,5480748
5377673,5578196
5377673,5684693
5377673,5578177
5377673,5513201
5377673,5390774
5377673,5383094
5377674,5507104
5377674,6244548
5377674,5411977
5377674,5605552
5377674,5406073
5377674,5465442
5377674,6050098
5377674,5612836
5377674,5572896
5377674,5412137
5377674,5480748
5377674,5684693
5377674,5388785
5377674,5390774
5377674,5400260
5377674,5573292
5377674,5493504
5377674,5513201
5377674,5900264
5377694,5458263
5377694,5377807
5377694,5414183
5377807,5532288
5377807,5568188
5377807,5500582
5377807,5458263
5377807,5568861
5377807,5377809
5377807,5414183
5377807,5452227
5377807,5408163
5377809,5567821
5377809,5440588
5377809,5411626
5377809,5536478
5377809,5425625
5377809,5486213
5377809,5691277
5377874,5381747
5377874,5403746
5377874,5563966
5377874,6303475
5377874,5465319
5377874,5409978
5377874,5409977
5377874,5390167
5377874,5390206
5377874,5474576
5377874,5745924
5377874,5471701
5377874,5437852
5377874,5402547
5378470,5382667
5378470,5436479
5378470,5464339
5378470,5445930
5378470,5613458
5378504,5387604
5378504,5413747
5378504,5380971
5378504,5430799
5378504,5418032
5378504,5440717
5378504,5520357
5378504,5423241
5378732,5431532
5378732,5380662
5378732,5448586
5379237,5625161
5379237,5454456
5379237,5401711
5379237,5442333
5379237,5642036
5379237,5394233
5379237,5454124
5379237,5452227
5379237,5422315
5379237,5503131
5379237,5486213
5379237,5456011
5379237,5569205
5379237,5379238
5379238,6087768
5379238,5462107
5379238,5426265
5379238,5591048
5379238,5418032
5379238,5423328
5379238,5456011
5379238,5436597
5379238,5550447
5379238,5390610
5379238,5512452
5379238,5425625
5379238,5400130
5379238,5536276
5379238,5628669
5379238,5486213
5379238,5569205
5379238,5500582
5379238,5387029
5379238,5407498
5379238,5642036
5379238,5416917
5379238,5443547
5379254,5428242
5379254,5428243
5379254,5428246
5379254,5428251
5379254,5428226
5379254,5428224
5379254,5428231
5379254,5428228
5379254,5428236
5379254,5428237
5379254,5428264
5379254,5456011
5379254,5436597
5379254,5392754
5379254,5402986
5379254,5437736
5379254,5726674
5379254,5726673
5379254,5398937
5379254,5391774
5379254,5452217
5379254,5408163
5379254,5427630
5379254,5381696
5379254,5660273
5379254,5409389
5379254,5416489
5379254,5536478
5379254,5403356
5379254,5395187
5379254,5414546
5379254,5386053
5379254,5462887
5379254,5469969
5379254,5380871
5379254,5497612
5379254,5414690
5379254,5428214
5379254,5428217
5379254,5391291
5379314,5557035
5379314,5413073
5379314,5397502
5379314,5400986
5379314,5392055
5379314,5399214
5379375,5396823
5379375,5393250
5379375,5402136
5379375,5433884
5379375,5410344
5379375,5420749
5379375,5413858
5379375,5423763
5379375,5385373
5379375,5421479
5379375,5399214
5379375,5397420
5379423,5406837
5379423,5381688
5379423,5433040
5379423,5387988
5379423,5392710
5379423,5413352
5379423,5384116
5379423,5402019
5379639,5391425
5379639,5460037
5379639,5560498
5379639,5402002
5379639,5400986
5379639,5464656
5379639,5384952
5379639,5413747
5379639,5388080
5379639,5392173
5379639,5396361
5379639,5391291
5379639,5391295
5379639,5391293
5379739,5456477
5379739,5437516
5379739,5410017
5379739,5387419
5379739,5396099
5379739,5405372
5379739,5390206
5379739,5389731
5380282,5391425
5380282,5711482
5380282,5428737
5380282,5426699
5380282,5601648
5380282,5388678
5380282,5389731
5380302,5387604
5380302,5494620
5380302,5448801
5380302,5380871
5380302,5686333
5380302,5402425
5380302,5678278
5380302,5525479
5380302,5396361
5380302,5428142
5380518,6004597
5380518,5463825
5380518,5479197
5380518,5383094
5380518,5383098
5380541,5551483
5380541,5387758
5380541,5489538
5380541,5821065
5380541,5393802
5380541,5433784
5380541,5465762
5380662,5456666
5380662,5382850
5380662,5431532
5380662,5448586
5380662,5388219
5380764,5601875
5380764,5398644
5380764,5402136
5380764,5507074
5380764,5426699
5380764,5381364
5380764,5381884
5380764,5423328
5380764,5393647
5380764,5413018
5380764,5385373
5380764,5392055
5380764,5387424
5380764,5399214
5380764,5421909
5380764,5400908
5380764,5413747
5380764,5482768
5380764,5384472
5380764,5388080
5380764,5392173
5380764,5397502
5380764,5525479
5380764,5389805
5380764,5400986
5380764,5413768
5380764,5391293
5380764,5421479
5380871,5381696
5380871,5660273
5380871,5387898
5380871,5409389
5380871,5414546
5380871,5392754
5380871,5462887
5380871,5402986
5380871,5469969
5380871,5497612
5380871,5414690
5380871,5437736
5380871,5726674
5380871,5726673
5380871,5452217
5380871,5408163
5380871,5427630
5380971,5387604
5380971,5413747
5380971,5430799
5380971,5418032
5380971,5440717
5380971,5520357
5380971,5423241
5380971,5387424
5381363,5381364
5381363,5396584
5381364,5396584
5381364,5403697
5381688,5406837
5381688,5713434
5381688,5428737
5381688,5492276
5381688,5387988
5381688,5403356
5381688,5396099
5381688,5389962
5381688,5395129
5381688,5672260
5381688,5392710
5381688,5406069
5381688,5418339
5381688,5387758
5381688,5412272
5381688,5384116
5381688,5575609
5381688,5395901
5381688,5402019
5381696,5660273
5381696,5409389
5381696,5428236
5381696,5462887
5381696,5402986
5381696,5469969
5381696,5414690
5381696,5437736
5381696,5726674
5381696,5726673
5381696,5452217
5381696,5408163
5381696,5427630
5381747,5391439
5381747,5403746
5381747,6303475
5381747,5471437
5381747,5465319
5381747,5409978
5381747,5395129
5381747,5409977
5381747,5390167
5381747,5625161
5381747,5437852
5381807,5403697
5381807,5403356
5381807,5386991
5381807,5391000
5381807,5392055
5381807,5388459
5381807,5399214
5381807,5494620
5381807,5565295
5381807,5440452
5381807,5393378
5381807,5387758
5381807,5456820
5381807,5437862
5381807,5421479
5381807,5599660
5381884,5601875
5381884,5384472
5381884,5402136
5381884,5392173
5381884,5413768
5381884,5392055
5381884,5399214
5382081,5824351
5382081,5565817
5382081,5456666
5382081,5402420
5382081,5444080
5382081,5393647
5382081,5437852
5382125,5529671
5382125,5387419
5382125,5405372
5382125,5389143
5382125,5446512
5382125,5418339
5382125,5557022
5382125,5406464
5382125,5395756
5382125,5481958
5382125,5614994
5382125,5395901
5382390,5430367
5382390,5502018
5382390,5404281
5382390,5452311
5382390,5573128
5382390,5413073
5382390,5437164
5382390,5404826
5382390,5408423
5382390,5390206
5382390,5406464
5382390,5393366
5382390,5571008
5382390,5481958
5382390,5614994
5382667,5464339
5382667,5436479
5382667,5445930
5382667,5613458
5382850,5449400
5382850,5427639
5382905,5430367
5382905,5502018
5382905,5391439
5382905,5449754
5382905,5398535
5382905,5398536
5382905,5540909
5382905,5535965
5382905,5526777
5382905,5396733
5382905,5800169
5382905,5404826
5382905,5842087
5382905,5457271
5382905,5755384
5382905,5506484
5382905,5399106
5382905,5399107
5382905,5407259
5382905,5570074
5382905,5404163
5382905,5433065
5382905,5413512
5382905,5408624
5382905,5384968
5382905,5697328
5382905,5780274
5382905,5592021
5382905,5449681
5382905,5393368
5382905,6125526
5382905,5498870
5382905,5389308
5382905,5453759
5382905,5483435
5383094,5497676
5383094,5406073
5383094,5459205
5383094,5480748
5383094,5708443
5383094,5489538
5383098,5460037
5383098,6129716
5383098,5548249
5383098,5536960
5383098,5537980
5383098,5533859
5383098,5388785
5383098,5385651
5383098,5433784
5383098,5615009
5383098,5388883
5383098,5388884
5383098,5638689
5383098,6948581
5383098,5400260
5383098,5670653
5383098,5821065
5383098,5573292
5383098,6006538
5383098,5493504
5383098,6006536
5383098,5396361
5383291,5396823
5383291,5422933
5383291,5412693
5383291,5399312
5383291,5415424
5383291,5403697
5383291,5387758
5383291,5411007
5383313,5511686
5383313,5413519
5383313,5387057
5383313,5385126
5383313,5443165
5383313,5432988
5383313,5390206
5383313,5406518
5383313,5597077
5383472,5412693
5383472,5436013
5383472,5433884
5383472,5652741
5383472,5507074
5383472,5426699
5383472,5414690
5383472,5388785
5383472,5397502
5383472,5413017
5383472,5744050
5383472,5453759
5383472,5399970
5383837,5437015
5383837,5511686
5383837,5861107
5383837,5408229
5384116,5392710
5384116,5406837
5384116,5387988
5384116,5402019
5384439,5394642
5384439,5394643
5384439,5464656
5384439,5599557
5384439,5403847
5384439,5420749
5384439,5402002
5384439,5393418
5384439,5560498
5384439,5391293
5384439,5599660
5384439,5392173
5384472,5393647
5384472,5389731
5384472,5601875
5384472,5402136
5384472,5422605
5384472,5392055
5384472,5399214
5384472,5399312
5384472,5392173
5384472,5413768
5384952,5391291
5384952,5391295
5384952,5391293
5384968,5430367
5384968,5399106
5384968,5399107
5384968,5502018
5384968,5391439
5384968,5418103
5384968,5407259
5384968,5449754
5384968,5570074
5384968,5404163
5384968,5398535
5384968,5398536
5384968,5540909
5384968,5597397
5384968,5526777
5384968,5396733
5384968,5800169
5384968,5404826
5384968,5485190
5384968,5478533
5384968,5413512
5384968,5842087
5384968,5408624
5384968,5457271
5384968,5557022
5384968,5780274
5384968,5592021
5384968,5449681
5384968,6125526
5384968,5389308
5384968,5462461
5385126,5443165
5385126,5511686
5385126,5413519
5385126,5387057
5385363,5396823
5385363,5398644
5385363,5389158
5385363,5433884
5385363,5388080
5385363,5403356
5385363,5525479
5385363,5452524
5385363,5411007
5385363,5734819
5385363,5391268
5385363,5599660
5385363,5399214
5385373,5403697
5385373,5420749
5385373,5385874
5385373,5388974
5385373,5396823
5385373,5413747
5385373,5397502
5385373,5391295
5385373,5421479
5385373,5391268
5385426,5406073
5385426,6244134
5385426,5684693
5385426,5578177
5385426,5605552
5385651,5388883
5385651,5388884
5385651,5460037
5385651,6129716
5385651,5565985
5385651,5638689
5385651,5536960
5385651,5400260
5385651,5803774
5385651,5670653
5385651,5821065
5385651,5533859
5385651,5573292
5385651,6006538
5385651,6006536
5385651,5388785
5385651,5433784
5385874,5497977
5385874,5392090
5385874,5392091
5385874,5397502
5385874,5578650
5385874,5578662
5386053,5409913
5386053,5398770
5386053,5465319
5386053,5436013
5386053,5403356
5386053,5461706
5386053,5402547
5386249,5399106
5386249,5919415
5386249,5489480
5386249,5446512
5386249,5389308
5386991,5428737
5386991,5393418
5386991,5403697
5386991,5413073
5386991,5391000
5386991,5392055
5386991,5388459
5386991,5399214
5386991,5494620
5386991,5413747
5386991,5565295
5386991,5440452
5386991,5393378
5386991,5396361
5386991,5456820
5386991,5437862
5386991,5421479
5387029,6087768
5387029,5416917
5387029,5443547
5387029,5423328
5387029,5390610
5387029,5509788
5387029,5486213
5387029,5407498
5387029,5569205
5387029,5642036
5387029,5418032
5387057,5443165
5387057,5413519
5387057,5392690
5387081,5462107
5387081,5591044
5387081,5524268
5387081,5628669
5387081,5532288
5387081,5484723
5387081,5439920
5387081,5568188
5387081,5500582
5387419,5389143
5387419,5456477
5387419,5437516
5387419,5446512
5387419,5390206
5387419,5410017
5387419,5614994
5387419,5412272
5387419,5405372
5387424,5421909
5387424,5413747
5387424,5398644
5387424,5482768
5387424,5426699
5387424,5388080
5387424,5397502
5387424,5525479
5387424,5393647
5387424,5413018
5387544,5681758
5387544,5471437
5387544,5448941
5387544,5395129
5387544,5389143
5387544,5470015
5387544,5395352
5387604,5391425
5387604,5448801
5387604,5430799
5387604,5418032
5387604,5686333
5387604,5403356
5387604,5678278
5387604,5442765
5387604,5440717
5387604,5423241
5387604,5413747
5387604,5390206
5387604,5402425
5387604,5520357
5387604,5525479
5387604,5388678
5387604,5396361
5387604,5428142
5387689,5958228
5387689,5590482
5387741,5421909
5387741,5411960
5387741,5520357
5387741,5531233
5387741,5389805
5387741,5597077
5387741,5509788
5387741,5388955
5387741,5417264
5387758,5713434
5387758,5415424
5387758,5428737
5387758,5403697
5387758,5492276
5387758,5403356
5387758,5821065
5387758,5396099
5387758,5395129
5387758,5411007
5387758,5396823
5387758,5422933
5387758,5672260
5387758,5418339
5387758,5399312
5387758,5412272
5387758,5575609
5387758,5395901
5387758,5599660
5387898,5660273
5387898,5409389
5387898,5392754
5387898,5462887
5387898,5402986
5387898,5497612
5387898,5437736
5387898,5452217
5387898,5427630
5387988,5460037
5387988,5406837
5387988,5410828
5387988,5433040
5387988,5392710
5387988,5390610
5387988,5413352
5387988,5402019
5387995,5591048
5387995,5609010
5387995,5460540
5387995,5484723
5387995,5506484
5387995,5484724
5388080,5426265
5388080,5398644
5388080,5455462
5388080,5402136
5388080,5426699
5388080,5403697
5388080,5433040
5388080,5440717
5388080,5605603
5388080,5393647
5388080,5452524
5388080,5413018
5388080,5413017
5388080,5474957
5388080,5392055
5388080,5423294
5388080,5421909
5388080,5413747
5388080,5393250
5388080,5389158
5388080,5388563
5388080,5399312
5388080,5482768
5388080,5609413
5388080,5546494
5388080,5397502
5388080,5525479
5388080,5409667
5388080,5550003
5388459,5393418
5388459,5403697
5388459,5391000
5388459,5392055
5388459,5560498
5388459,5494620
5388459,5413747
5388459,5393378
5388459,5456820
5388459,5437862
5388459,5421479
5388563,5417544
5388563,5446818
5388563,5419680
5388563,5943637
5388563,5876089
5388563,5418489
5388563,5423505
5388678,5391425
5388678,5410828
5388678,5406754
5388678,5396823
5388678,5396828
5388678,5393773
5388678,5413352
5388678,5417544
5388678,5711482
5388678,5425770
5388678,5416503
5388678,5433040
5388678,5403356
5388678,5532384
5388678,5414629
5388678,5609413
5388785,5713434
5388785,6129716
5388785,5565997
5388785,5536960
5388785,5400260
5388785,5821065
5388785,5423241
5388785,5591179
5388785,5537980
5388785,5537976
5388785,5533859
5388785,5573292
5388785,5493504
5388785,5903668
5388785,5480748
5388785,5440452
5388785,5615009
5388846,5578581
5388846,5388883
5388846,5388884
5388846,5832931
5388846,5638689
5388846,5533859
5388846,5480748
